"id","address","city","state","zip","retailer_id","lat","long"
222676,"1 FLAT IRON CIRCLE","BROOMFIELD","CO",80020,109,39.9319,-105.133
163441,"1 W. FLATIRON CROSSINGS","BROOMFIELD","CO",80021,93,39.9329,-105.132
31164,"1150 Us Hwy 287","Broomfield","CO",80020,1,39.933,-105.091
254247,"1 West Flat Iron Circle","Broomfield","CO",80021,157,39.9348,-105.134
611,"200 W 136Th Ave","Westminster","CO",80234,4,39.9409,-104.991
135180,"1505 East Bridge Street","Brighton","CO",80601,75,39.943,-104.787
13888,"13611 COLORADO BLVD","Thornton","CO",80602,5,39.9435,-104.941
204835,"13644 Orchard Parkway","Westminster","CO",80820,106,39.9442,-104.989
2764,"2355 W 136th Ave","Broomfield","CO",80023,1,39.9443,-105.014
147768,"13650 ORCHARD PARKWAY","WESTMINSTER","CO",80023,80,39.9445,-104.991
15544,"13700 Colorado Blvd","Thornton","CO",80602,1,39.9445,-104.938
197444,"13762 N Colorado Blvd","Thornton","CO",80241,106,39.9454,-104.939
149045,"2211 Prairie Center Parkway","Brighton","CO",80601,78,39.9469,-104.787
145126,"2440 Buckley Road","Brighton","CO",80601,79,39.9505,-104.79
158002,"2435 PRARIE CENTER PARKWAY","BRIGHTON","CO",80601,82,39.9517,-104.785
37988,"191 MCCASLIN BLVD","Louisville","CO",80027,5,39.952,-105.165
222091,"2237 PRAIRIE PARKWAY","BRIGHTON","CO",80601,109,39.9527,-104.78
228176,"2237 Prairie Center Pkwy","Brighton","CO",80601,115,39.9539,-104.779
205880,"2315 Prairie Center Parkway","Brighton","CO",80601,106,39.9556,-104.775
157458,"402 CENTER DR","SUPERIOR","CO",80027,82,39.9557,-105.171
167990,"302 Center Drive","Superior","CO",80027,97,39.956,-105.169
18621,"400 Marshall Rd","Superior","CO",80027,3,39.9564,-105.173
28,"2171 Prairie Center Pkwy","Brighton","CO",80601,3,39.9564,-104.777
197443,"3700 W 144 Ave","Broomfield","CO",80020,106,39.9573,-105.034
33505,"3602 W. 144th Ave.","Broomfield","CO",80020,2,39.9577,-105.034
91209,"303 Marshall Rd.","Superior","CO",80027,48,39.9578,-105.172
251152,"14416 DELAWARE ST","WESTMINSTER","CO",80023,153,39.9581,-104.991
89,"14451 Orchard Pkwy","Westminster","CO",80023,3,39.9584,-104.989
91517,"600 Marshall Road","Superior","CO",80027,46,39.959,-105.174
223231,"14663 ORCHARD PARKWAY","WESTMINSTER","CO",80023,109,39.9607,-104.993
192804,"1116 W Dillon Rd","Louisville","CO",80027,106,39.9608,-105.166
146566,"1171 DILLON ROAD","LOUISVILLE","CO",80027,80,39.9611,-105.163
216877,"1100 W. Dillon Road","Louisville","CO",80027,108,39.9616,-105.166
161010,"14653 Orchard Pkwy","Westminster","CO",80023,85,39.9622,-104.995
161350,"14653 Orchard Pkwy","Westminster","CO",80023,86,39.9622,-104.995
145091,"1200 W Dillon Rd","Louisville","CO",80027,79,39.9622,-105.169
148577,"585 McCaslin Blvd","Louisville","CO",80027,78,39.9623,-105.164
254258,"14697 Delaware Street","Westminster","CO",80020,157,39.9625,-104.992
183293,"375 S. McCaslin Blvd.","Louisville","CO",80027,104,39.9648,-105.164
225667,"459 S. McCaslin Blvd.","Louisville","CO",80027,105,39.9649,-105.164
54219,"300 SOUTH MCCASLIN BLVD","LOUISVILLE","CO",80027,28,39.9666,-105.165
147801,"4980 EAST BROMLEY LANE","BRIGHTON","CO",80601,80,39.9691,-104.758
196182,"450 E Bromley Ln","Brighton","CO",80601,106,39.97,-104.817
4267,"60 W Bromley Ln","Brighton","CO",80601,4,39.9704,-104.824
22399,"500 E Bromley Ln","Brighton","CO",80601,1,39.9707,-104.817
203558,"60 W Bromley La","Brighton","CO",80601,106,39.9719,-104.823
202241,"200 Exempla Cir","Lafayette","CO",80026,106,39.9727,-105.088
162272,"1164 W. Dillon Road","Louisville","CO",80027,87,39.9778,-105.132
162685,"1164 W. Dillon Road","Louisville","CO",80027,88,39.9778,-105.132
137721,"1325 E South Boulder Rd","Louisville","CO",80027,75,39.9789,-105.146
161283,"250 Pavilions Place","Brighton","CO",80601,85,39.9827,-104.824
161623,"250 Pavilions Place","Brighton","CO",80601,86,39.9827,-104.824
225472,"275 Pavillions Place","Brighton","CO",80601,105,39.9829,-104.824
22921,"3600 Table Mesa Dr","Boulder","CO",80305,1,39.9835,-105.252
201824,"5200 Manhattan Cir","Boulder","CO",80303,106,39.9855,-105.229
51521,"1012 BRIDGE ST","BRIGHTON","CO",80601,28,39.9866,-104.81
222057,"1387 S. BOULDER RD","LOUISVILLE","CO",80027,109,39.9867,-105.128
177741,"555 W. South Boulder Rd.","Lafayette","CO",80026,99,39.9867,-105.095
188950,"400 W South Boulder Rd","Lafayette","CO",80026,106,39.9867,-105.093
33551,"1605 Bridge St.","Brighton","CO",80601,2,39.9868,-104.802
202958,"1335 S. Boulder Road","Louisville","CO",80027,106,39.9868,-105.124
228635,"535 South Boulder Rd","Lafayette","CO",80026,115,39.987,-105.089
35178,"655 E SOUTH BOULDER RD","Louisville","CO",80027,5,39.987,-105.135
22456,"1375 E South Boulder Rd","Louisville","CO",80027,1,39.987,-105.125
188279,"1543 E Bridge St","Brighton","CO",80601,106,39.987,-104.805
37599,"1821 E BRIDGE ST","Brighton","CO",80601,5,39.9874,-104.8
71828,"1511 E Bridge St","Brighton","CO",80601,35,39.9875,-104.804
91542,"16375 N Washington St","Thornton","CO",80023,46,39.991,-104.982
145127,"16420 Washington Street","Thornton","CO",80023,79,39.9941,-104.978
149046,"16507 N Washington St","Thornton","CO",80023,78,39.9945,-104.978
163759,"16511 N. WASHINGTON STREET","THORNTON","CO",80023,93,39.9962,-104.978
157704,"16575 WASHINGTON STREET","BROOMFIELD","CO",80020,82,39.9976,-104.98
139212,"599 Crossing Drive","Lafayette","CO",80026,75,39.998,-105.096
190742,"2480 Baseline Rd.","Boulder","CO",80305,106,39.9986,-105.262
227078,"601 S Broadway St","Boulder","CO",80305,115,39.9987,-105.263
18890,"4800 Baseline Rd Bldg E 107","Boulder","CO",80303,12,39.9987,-105.236
216910,"2602 Baseline Road","Boulder","CO",80305,108,39.9994,-105.262
200069,"4760 Baseline Rd","Boulder","CO",80303,106,39.9996,-105.235
230019,"2400 Baseline Road","Boulder","CO",80303,116,39.9999,-105.263
33552,"4800 E. Baseline Rd.","Boulder","CO",80302,2,40,-105.234
205067,"16576 North Washington Street","Thornton","CO",80601,106,40.0002,-104.979
90983,"2584 Baseline Rd.","Boulder","CO",80305,48,40.0003,-105.261
37467,"309 US HIGHWAY 287","Lafayette","CO",80026,5,40.0007,-105.104
55346,"3240 VILLAGE VISTA DR","ERIE","CO",80516,28,40.0008,-105.018
4955,"480 Us Hwy 287","Lafayette","CO",80026,1,40.0013,-105.103
149036,"579 Highway 287 North","Lafayette","CO",80026,78,40.0026,-105.103
206168,"101 Willow Dr","Lochbuie","CO",80603,106,40.003,-104.716
72814,"160 Freestone St.","Lochbuie","CO",80603,35,40.0031,-104.749
221688,"1217 DIAMOND CIRCLE","LAFAYETTE","CO",80026,109,40.0043,-105.105
204489,"745 North Hwy 287","Lafayette","CO",80026,106,40.0055,-105.105
194006,"1669 Euclid Ave","Boulder","CO",80309,106,40.006,-105.271
31326,"745 Us Highway 287","Lafayette","CO",80026,4,40.0062,-105.105
178221,"1669 Euclid Ave.","Boulder","CO",80309,100,40.007,-105.272
55929,"1091 13TH","BOULDER","CO",80302,28,40.0071,-105.276
225449,"1119 13th Street","Boulder","CO",80302,105,40.0076,-105.276
246539,"1143 13th Street","Boulder","CO",80302,137,40.0082,-105.277
116364,"2755 Dagny Way","Lafayette","CO",80026,57,40.0129,-105.133
221107,"2430 ARAPAHOE ST","BOULDER","CO",80302,109,40.0142,-105.259
188879,"5290 E Arapahoe Ave","Boulder","CO",80303,106,40.0145,-105.228
185156,"2359 Arapahoe Ave","Boulder","CO",80302,106,40.0146,-105.263
18835,"2798 Arapahoe","Boulder","CO",80302,2,40.0146,-105.259
195308,"3335 Arapahoe Rd","Erie","CO",80516,106,40.0147,-105.096
40531,"4745 Arapahoe Ave, Suite 120","Boulder","CO",80303,5,40.0148,-105.237
178220,"3053 Arapahoe Ave.","Boulder","CO",80303,100,40.0149,-105.252
227249,"1606 Conestoga St","Boulder","CO",80301,115,40.0151,-105.228
33283,"3333 Arapahoe Rd. No.B","Erie","CO",80516,2,40.0152,-105.102
116376,"1650 28th St.","Boulder","CO",80301,57,40.0153,-105.258
145125,"1600 29th Street","Boulder","CO",80301,79,40.0155,-105.256
225324,"1625 28th Street","Boulder","CO",80301,105,40.0155,-105.259
7589,"1650 30th St","Boulder","CO",80301,1,40.0156,-105.254
216907,"1600 28th St","Boulder","CO",80301,108,40.0157,-105.258
183793,"1650 28th St.","Boulder","CO",80302,104,40.016,-105.258
54774,"1446 N 95TH STREET","LAFAYETTE","CO",80026,28,40.0163,-105.131
160684,"1740 30th St","Boulder,","CO",80301,84,40.0168,-105.253
230143,"1693 28th St","Boulder","CO",80302,116,40.0168,-105.258
183206,"919 Pearl St.","Boulder","CO",80302,104,40.0171,-105.284
158770,"2480 ARAPAHOE AVE","BOULDER","CO",80302,83,40.0172,-105.285
35456,"1830 30TH ST","Boulder","CO",80301,5,40.0187,-105.253
158027,"1850 30th Street","Boulder","CO",80301,82,40.0188,-105.252
246705,"1855 29th Street","Boulder","CO",80301,137,40.0193,-105.256
167993,"1855 29th Street","Boulder","CO",80301,97,40.0196,-105.257
178219,"1695 29th Street, Ste. 1256","Boulder","CO",80301,100,40.0197,-105.256
926,"2800 Pearl St","Boulder","CO",80301,3,40.0216,-105.257
91151,"2905 Pearl St","Boulder","CO",80301,48,40.0237,-105.256
91065,"1275 Alpine Ave.","Boulder","CO",80304,48,40.0259,-105.281
216870,"1245 Alpine","Boulder","CO",80304,108,40.026,-105.281
40443,"2870 28TH ST","Boulder","CO",80301,5,40.0283,-105.258
51519,"2605 VALMONT RD","BOULDER","CO",80304,28,40.0293,-105.263
227524,"3040 28th St","Boulder","CO",80301,115,40.0301,-105.258
187587,"3070 28th Ave","Boulder","CO",80301,106,40.0308,-105.258
19471,"3325 28th St.","Boulder","CO",80302,2,40.0347,-105.258
217777,"3348 NORTH 28TH STREET","BOULDER","CO",80301,109,40.035,-105.258
178218,"3325 28th Street","Boulder","CO",80301,100,40.0353,-105.26
16549,"3348 28th Street","Boulder","CO",80301,12,40.0355,-105.258
40504,"490 ERIE PKWY","Erie","CO",80516,5,40.036,-105.055
206522,"3652 Reliance Drive","Fredrick","CO",80516,106,40.037,-105.007
134144,"1770 - 28th Street","Boulder","CO",80301,75,40.0497,-105.214
137584,"5320 Spine Road","Boulder","CO",80301,75,40.0497,-105.214
203602,"4550 North Broadway","Boulder","CO",80304,106,40.055,-105.282
202789,"5280 Spine Rd","Boulder","CO",80301,106,40.0703,-105.202
227737,"5365 Spine Rd","Boulder","CO",80301,115,40.0718,-105.203
5187,"6550 Lookout Rd","Boulder","CO",80301,1,40.0728,-105.201
206301,"201 E Bison Hwy","Hudson","CO",80642,106,40.0749,-104.646
210207,"1200 Dexter St Unit W2","Ft Lupton","CO",80621,106,40.079,-104.803
33130,"1300 Dexter St.","Fort Lupton","CO",80621,2,40.079,-104.804
70910,"130 S Denver Ave","Fort Lupton","CO",80621,35,40.0798,-104.81
193467,"804 Denver Ave","Fort Lupton","CO",80621,106,40.0867,-104.81
70874,"1020 8th St","Dacano","CO",80514,35,40.0876,-104.934
56119,"6008 FREDERICK WAY","FREDERICK","CO",80530,28,40.0883,-104.93
195923,"7960 Niwot Rd","Niwot","CO",80503,106,40.1017,-105.164
137763,"25 South Grand Avenue","Fort Lupton","CO",80621,75,40.108,-104.801
33332,"8134 Weld County Road 13","Firestone","CO",80504,2,40.119,-104.94
198631,"8196 Weld County Rd","Firestone","CO",80504,106,40.1192,-104.94
140818,"4485 City Centre Rd.","Firestone","CO",80504,75,40.1306,-104.95
38501,"1770 HOVER ST","Longmont","CO",80501,5,40.1376,-105.131
163152,"1250 S. Hover Road","Longmont","CO",80501,91,40.1439,-105.131
163230,"1250 S. Hover Road","Longmont","CO",80501,92,40.1439,-105.131
225429,"2301 Clover Basin Drive","Longmont","CO",80503,105,40.1441,-105.133
230176,"2311 Clover Basin Drive","Longmont","CO",80503,116,40.1441,-105.131
220293,"1250 SOUTH HOVER ROAD","LONGMONT","CO",80501,109,40.1449,-105.13
148704,"1245 South Hover Road","Longmont","CO",80501,78,40.145,-105.131
157547,"1125 S HOVER RD","LONGMONT","CO",80501,82,40.1455,-105.133
177745,"1101 S. Hover","Longmont","CO",80501,99,40.1459,-105.133
216889,"1087 S. Hover Street","Longmont","CO",80501,108,40.1471,-105.132
18170,"995 S Hover St","Longmont","CO",80501,1,40.1505,-105.131
147503,"355 KEN PRATT BOULEVARD","LONGMONT","CO",80501,80,40.1506,-105.099
205396,"965 S. Hover","Longmont","CO",80501,106,40.1511,-105.131
116570,"965 S. Hover St. A-1","Longmont","CO",80501,57,40.1512,-105.132
51524,"841 KEN PRATT BLVD","LONGMONT","CO",80501,28,40.1519,-105.106
167988,"425 Ken Pratt Boulevard","Longmont","CO",80501,97,40.152,-105.099
183207,"1100 Ken Pratt Blvd.","Longmont","CO",80501,104,40.1523,-105.111
27076,"450 KEN PRATT BLVD","Longmont","CO",80501,5,40.1524,-105.096
246083,"125 KEN PRATT BLVD","LONGMONT","CO",80501,138,40.1524,-105.098
33150,"1050 Ken Pratt Bvd.","Longmont","CO",80501,2,40.1524,-105.109
221995,"1100 KEN PRATT BLVD","LONGMONT","CO",80501,109,40.1528,-105.111
587,"551 S Hover Rd","Longmont","CO",80501,3,40.1534,-105.133
186165,"700 Ken Pratt Blvd","Longmont","CO",80501,106,40.1537,-105.104
160719,"210 Ken Pratt Blvd","Longmont,","CO",80501,84,40.1547,-105.096
145106,"393 S Hover Road","Longmont","CO",80501,79,40.1548,-105.131
1385,"2285 East Ken Pratt Blvd","Longmont","CO",80504,4,40.1583,-105.049
10826,"6110 Firestone Blvd","Firestone","CO",80520,1,40.1593,-104.94
38710,"5962 FIRESTONE BLVD","Firestone","CO",80504,5,40.1601,-104.943
145131,"10858 Jake Jabs Blvd","Firestone","CO",80504,79,40.1602,-104.97
202845,"6160 Firestone Blvd","Firestone","CO",80504,106,40.1606,-104.94
56640,"3914 ST HWY 119","LONGMONT","CO",80504,28,40.1606,-104.983
192415,"3914 Colorado State Hwy 119","Longmont","CO",80504,106,40.1607,-104.984
225596,"11169 E. I-25 Frontage Road","Firestone","CO",80504,105,40.1633,-104.977
55369,"11099 E 1-25 FRONTAGE RD","FIRESTONE","CO",80504,28,40.1665,-104.974
53393,"635 MAIN ST","LONGMONT","CO",80501,28,40.1704,-105.103
